mizar_ref,stop_id,nome
1310,20276,SENIGALLIA (Via Capanna).
1311,20277,SENIGALLIA (Carrozziere).
1312,20278,SENIGALLIA (Via Ferriero).
1313,20279,SENIGALLIA (Incr. Via Ferriero)
1314,20280,SANT' ANGELO  (Esterno)
1315,20281,SANT' ANGELO (Moto Cross).
263,20282,SENIGALLIA (Panoramica).
264,20283,GABELLA MONTE
1316,20284,CHIARAVALLE (Via s. Bernardo incr. V.S.Bened.)
1317,20285,CHIARAVALLE (Via S. Bernardo).
1318,20286,CHIARAVALLE (Cimitero).
1319,20287,CASE UNRRA (Farmacia)
265,20288,Cantiere Navale (Fincantieri)
266,20289,ANCONA (Stab. Angelini).
268,20291,FALCONARA (Via Matteotti)
269,20292,FALCONARA (Via Matteotti 19)
270,20293,FALCONARA (Via Matteotti 43)
271,20294,FALCONARA (Via Matteotti 52)
272,20295,FALCONARA (Via Matteotti 55)
273,20296,FALCONARA (Via Matteotti 77)
274,20297,FALCONARA  (Via Milano)
275,20298,FALCONARA (Via Milano 32)
1320,20299,Via Mazzini
277,20300,FALCONARA ALTA (Capolinea)
278,20301,FALCONARA (Via Costa Materna)
279,20302,FALCONARA (Via Costa)
280,20303,FALCONARA (Via Ville Chiesetta)
281,20304,FALCONARA (Via Ville 8)
282,20305,FALCONARA (Via Ville 24/a)
283,20306,Via Ville - C. Commerciale
284,20307,FALCONARA (Via Ville 56)
285,20308,FALCONARA (Via Sardegna 6)
286,20309,Via Sardegna
287,20310,FALCONARA (Via Calabria)
1321,20311,FALCONARA (Piemonte Tennis)
1322,20312,MARINA (Forno)
288,20313,FALCONARA (Centro Commerciale)
1323,20314,ABBADIA (Fontanelli)
1324,20315,Via Chiaravallese
1325,20316,FALCONARA (Via Leopardi Ex Ferraris)
289,20317,FALCONARA (Via Leopardi Giardini)
290,20319,FALCONARA (Via Italia 22)
1327,20320,FALCONARA (Via Italia Chiesa)
1328,20321,FALCONARA (Via Italia)
1329,20322,"CASTELFIDARDO (Via IV Novembre, 174)"
291,20323,FALCONARA (Via Piemonte 1)
292,20324,FALCONARA (Via Calabria 11)
293,20325,Via Sardegna
1330,20326,FALCONARA  (Via Sardegna 2)
1331,20327,Via Ville - C. Commerciale
294,20328,FALCONARA (Via Ville 19)
295,20329,FALCONARA (Via Ville 13/b/c)
296,20330,FALCONARA (Via Ville Chiesetta)
297,20331,FALCONARA (Via Mateotti-Volta)
298,20332,FALCONARA (Via Matteotti Enel)
299,20333,FALCONARA (Via Matteotti Comune)
300,20334,FALCONARA (Via Matteotti Giornali)
301,20335,Torrette Ospedale Re.Le
302,20336,Via Mattei - Cantieri Ferretti
303,20337,FALCONARA (Liceo Cambi)
1332,20338,AGUGLIANO (Circonvallazione)
1333,20339,PIANE (Mulino Americano)
1334,20340,PIANE (Distributore)
304,20342,PIANE (Via Foscolo)
1336,20343,CAMERATA  P. (Via Gramsci)
1337,20344,CAMERATA P. (Via Gramsci)
1338,20345,CAMERATA P.  (Chiesa)
305,20346,CAMERATA P. (Capolinea)
1339,20347,CAMERATA P. (Massi)
306,20349,GRANCETTA (Centro)
1341,20350,GRANCETTA (Scuole)
1342,20351,GRANCETTA (Porto)
1343,20352,GRANCETTA Scuole)
1344,20353,GRANCETTA (Inc. Autostrada)
1345,20354,GRANCETTA (Mercedes)
1346,20355,GRANCETTA (Cavalcavia)
1347,20356,GRANCETTA (Cavalcavia)
1348,20357,GRANCETTA (Porto)
307,20358,GRANCETTA (Centro)
1349,20359,CAMERATA P. (Via Collodi-Parco)
1350,20360,CAMERATA P. (Massi)
1351,20361,CAMERATA P. (Chiesa)
1352,20362,CAMERATA P. (Via Gramsci 2)
1353,20363,PIANE (Sfascia carrozze)
308,20364,PIANE (Incrocio)
309,20365,PIANE
1354,20366,PIANE (Distributore)
1355,20367,PIANE (Incr. V. del Molino)
310,20368,CASSERO (Centro)
311,20369,BORGHETTO DI M.S.VITO (Interno)
312,20370,TORRETTE (Via Conca).
1356,20371,TAGLIO
1357,20372,TAGLIO
313,20373,CASINE di PATERNO
1358,20374,CASINE (Ponte)
314,20375,CASINE di PATERNO (Centro).
1359,20376,CASINE di PATERNO (Biv.Paterno)
1360,20377,GALLIGNANO (Bivio)
1361,20378,AGUGLIANO (Biv. Caimmi)
1362,20379,AGUGLIANO (Stada Vallone)
1363,20380,Frazione Aspio
1364,20381,OFFAGNA (Via Montegallo)
315,20382,AGUGLIANO (Capolinea)
1365,20383,AGUGLIANO (Mulino)
1366,20384,AGUGLIANO (Monte Varino)
1367,20385,POLVERIGI (Quercia)
1368,20386,POLVERIGI (Valori)
1369,20387,POLVERIGI (Carrozzeria)
1370,20388,POLVERIGI (Ristorante Gigetto)
1371,20389,POLVERIGI (Teatro della Luna)
1372,20390,POLVERIGI  (Via Matteotti)
316,20391,POLVERIGI (Capolinea)
1373,20392,POLVERIGI (Via Marconi)
1374,20393,POLVERIGI (Marcellina)
1375,20394,POLVERIGI (Marcilliana)
317,20395,POLVERIGI (Biv. S. Vincenzo).
1376,20396,POLVERIGI (Minardi)
1377,20397,POLVERIGI (Incr. V.Mucciolina)
1378,20398,POLVERIGI (Fornaci)
1379,20399,RUSTICO (Baldi)
1380,20400,RUSTICO (Semaforo)
319,20401,RUSTICO
1381,20402,RUSTICO 18
1382,20403,RUSTICO (Verso S.M.Nuova)
320,20404,MONTI (Centro).
1383,20405,MONTI (Fornace)
1384,20406,COLLINA
321,20407,COLLINA (Centro).
1385,20408,COLLINA (Via Risorgimento)
1386,20409,S.MARIA NUOVA (Stadio)
1387,20410,S.MARIA NUOVA (Via Repubblica)
1388,20411,S.MARIA NUOVA (Via S. Francesco)
322,20412,S.MARIA NUOVA (Capolinea)
1389,20413,S.MARIA NUOVA (Torre)
1390,20414,S.MARIA DEL COLLE
1391,20415,JESI  (Fontanella)
1392,20416,JESI  (Biv. Cannuccia)
1393,20417,JESI  (Minonna)
1394,20418,JESI (Imp. Metano)
1395,20419,S.MARCELLO
323,20420,JESI (Autostazione)
324,20421,JESI - Via S. Giuseppe
1396,20422,MONTE S. VITO (Via M. Resistenza)
325,20423,V.le Vittoria - Ex Disco Rosso
1397,20424,JESI Viale Della Vittoria - Mercantini
1398,20425,JESI (Fonte di Gora)
1399,20426,S. MARIA DEL COLLE
1400,20427,S.MARIA NUOVA (Torre)
326,20428,S.MARIA NUOVA (Capolinea)
1401,20429,S.MARIA NUOVA (Via S.francesco)
1402,20430,S.MARIA NUOVA (Via Repubblica)
1403,20431,S.MARIA NUOVA (Stadio)
1404,20432,S.MARIA NUOVA (Inc. Via Amendola)
1405,20433,COLLINA (Via Risorgimento)
327,20434,COLLINA (Centro)
1406,20435,COLLINA
1407,20436,MONTI (Fornace)
328,20437,MONTI (Centro)
1408,20438,RUSTICO (Verso Polverigi)
1409,20439,RUSTICO
329,20440,RUSTICO (Centro)
1410,20441,RUSTICO (Semaforo)
1411,20442,RUSTICO (Baldi)
1412,20443,POLVERIGI (Fornaci)
1413,20444,POLVERIGI (Incr. V.Mucciolina)
1414,20445,POLVERIGI (Minardi)
330,20446,POLVERIGI (Bivio S. Vincenzo)
1415,20447,POLVERIGI (Marcilliana)
1416,20448,POLVERIGI (Marcellina)
1417,20449,POLVERIGI (Ristorante Gigetto)
1418,20450,POLVERIGI (Carrozzeria)
1419,20451,POLVERIGI (Valori)
1420,20452,POLVERIGI (Quercia)
1421,20453,AGUGLIANO (Monte Varino)
1422,20454,AGUGLIANO (Monte Varino-Bivio)
331,20455,AGUGLIANO (Transito Esterno)
1423,20456,"AGUGLIANO (V.De Gasperi, 7)"
1424,20457,AGUGLIANO (Strada Vallone)
1425,20458,AGUGLIANO (Bivio Caimmi)
1426,20459,GALLIGNANO (Bivio)
1427,20460,CASINE PATERNO (Biv. Paterno)
332,20461,CASINE PATERNO (Centro)
1428,20462,CASINE P. (Ponte)
1429,20463,TAGLIO (Strada Vallone)
1430,20464,TAGLIO (Legnami)
1431,20465,TAGLIO (Tennis)
333,20466,OSPEDALE TORRETTE (Esterno)SS16
334,20467,TORRETTE (Via Conca)
1432,20468,AGUGLIANO  (Supermercato)
1433,20469,AGUGLIANO (Quercia)
1434,20470,AGUGLIANO (Inc. Paterno)
1435,20471,PATERNO (Bivio)
335,20472,CASTEL D'EMILIO (Convento)
1436,20473,CASTEL D'EMILIO (Via Saffi)
336,20474,CASTEL D'EMILIO (Capolinea)
1437,20475,CASTEL D'EMILIO (via Saffi)
1438,20476,CASTEL D'EMILIO (Convento)
1439,20477,PATERNO (Bivio)
1440,20478,AGUGLIANO (Inc. Paterno)
1441,20479,AGUGLIANO (Quercia)
1442,20480,AGUGLIANO  (Supermercato)
1443,20481,S.MARIA NUOVA (Inc. Via Amendola)
337,20482,JESI (Via Setificio)
1444,20483,JESI  (Inpianto Metano)
1445,20484,JESI (Minonna)
1446,20485,JESI (Biv. Cannuccia)
1447,20486,POLVERIGI (Consorzio)
1448,20487,ASPIO V. (Bivio Croce)
1449,20488,ASPIO V. (Bivio M. Sicuro)
1450,20489,ASPIO V. (Via Senigalliese 5)
338,20490,ASPIO V. (Mulino)
1451,20491,S. PATERNIANO (Via Fonte Murata)
339,20492,via M.Lavoro Sogemi
1452,20493,"BARACCOLA (Via Albertini, 16)"
1453,20494,BARACCOLA (Globo)
1454,20495,BARACCOLA (Via Albertini dif. 37)
1455,20496,ANCONA (Viale 1° Maggio - rotatoria)
340,20497,ANCONA (Stab. Angelini)
341,20498,ANCONA (Pinocchio Tabacchi)
342,20499,ANCONA (Villa Igea)
1456,20500,ANCONA (Via Maggini)
344,20501,ANCONA (Via C. Colombo)
1457,20502,"CASTELFIDARDO (Via Podgora, 10)"
1458,20503,S. PATERNIANO (via Fonte Murata)
1459,20504,S. PATERNIANO
1460,20505,ANCONA  (Via C. Colombo)
1461,20506,ANCONA (Via Maggini)
1462,20507,ANCONA (Villa Igea)
345,20508,PINOCCHIO (Farmacia)
1463,20509,ANCONA (Viale 1° Maggio - rotatoria)
1464,20510,BARACCOLA (Bivio Candia)
1465,20511,"BARACCOLA (Viale 1° Maggio, 98)"
1466,20512,"BARACCOLA (Viale 1° Maggio, 124)"
346,20513,"BARACCOLA (Viale 1° Maggio, 154)"
1467,20514,CASTELFIDARDO (Badorlina)
347,20515,ASPIO V. (Semaforo).
1468,20516,ASPIO V. (Via Senigalliese)
1469,20517,ASPIO V. (Biv. M. Sicuro)
1470,20518,ASPIO V. (Biv. Croce)
1471,20519,POLVERIGI (Consorzio)
1472,20520,POLVERIGI (Bivio S. Vincenzo)
1473,20521,OSIMO (Cecconi)
1474,20522,S. VINCENZO (Bivio Offagna)
348,20523,S. PATERNIANO (Centro)
349,20524,S. PATERNIANO
1475,20525,S. PATERNIANO (Inc. Campo Ceraso)
1476,20526,OSIMO (Morbidoni)
1477,20527,OSIMO (Via Chiaravallese 38)
350,20528,OSIMO (Cimitero)
1478,20529,OSIMO (Chiesa Misericordia)
1479,20530,OSIMO (Via Ungheria Tabacchi)
1480,20531,OSIMO (Via Ungheria semaforo)
351,20532,Via Chiaravallese (119)
1481,20533,Frazione Aspio
352,20534,Via Chiaravallese
353,20535,Via Flaminia seconda (incr. V.Giuggioli)
354,20536,Via Chiaravallese
355,20537,Via Flaminia seconda
356,20538,OSIMO (Via C. Colombo)
1482,20539,OSIMO (Via Ungheria) - Scalinata Oberdan
1483,20540,OSIMO (Via Ungheria tabacchi)
357,20541,Via Ungheria 111
358,20542,OSIMO (Cimitero)
1484,20543,OSIMO (Via Chiaravallese 38)
1485,20544,OSIMO (Morbidoni)
1486,20545,S. PATERNIANO (Campo Ceraso)
1487,20546,S. PATERNIANO
359,20547,S. PATERNIANO (Scuole)
1488,20548,OFFAGNA (Bivio)
1489,20549,OSIMO (Cecconi)
1490,20550,S. VINCENZO (Bivio)
360,20551,JESI  (Via Macerata).
1491,20552,CASTEL ROSINO (Bivio)
361,20553,FILOTTRANO (Ponte Musone)
1492,20554,CANTALUPO (Bivio)
1493,20555,FILOTTRANO (Emoplast)
1494,20556,FILOTTRANO (Ponte Striscioni)
1495,20557,FILOTTRANO (Via Fonti)
362,20558,FILOTTRANO (Capolinea)
1496,20559,FILOTTRANO (Via Don Minzoni 27)
1497,20560,FILOTTRANO (Ospedale)
1498,20561,FILOTTRANO (Via Europa)
1499,20562,FILOTTRANO (Scuole Medie)
1500,20563,FILOTTRANO (Via Europa)
1501,20564,FILOTTRANO (Via Italia)
1502,20565,FILOTTRANO (Via A. Moro)
1503,20566,FILOTTRANO (Batocco)
1504,20567,FILOTTRANO (Via A. Moro 11)
1505,20568,Via Flaminia seconda (incr. V.Giuggioli)
1506,20569,Via Flaminia seconda
1507,20570,AGUGLIANO Via A. D. Gasperi
1508,20571,Aspio - Incrocio Montesicuro
1509,20572,Aspio - Incrocio Montesicuro
1510,20573,OFFAGNA - Montegallo
1511,20574,FILOTTRANO (Via Goggetta)
1512,20575,FILOTTRANO (via Goggetta)
1513,20576,FILOTTRANO (Via Fonti)
1514,20577,FILOTTRANO (Ponte Striscioni)
1515,20578,FILOTTRANO (Emoplast)
1516,20579,CANTALUPO (Bivio)
363,20580,FILOTTRANO (Ponte Musone)
1517,20581,CASTEL ROSINO (Bivio)
364,20582,JESI (Via Macerata)
1518,20583,COLLINA  (Via F. Conti)
1519,20584,PRADELLONA (Fiat)
365,20585,CASTEL ROSINO (Centro)
1520,20586,PRADELLONA
1521,20587,COLLINA (Via F. Conti)
366,20588,ANCONA (Stazione F.S. Via G. Bruno)
367,20589,ASPIO V. (Tabacchi).
368,20590,S. BIAGIO di OSIMO (Biv. Gambone).
369,20591,S. BIAGIO di OSIMO
1522,20592,S. BIAGIO di OSIMO (Scuole)
1523,20593,S. BIAGIO di OSIMO (incr. V.Montegalluccio)
1524,20594,S. BIAGIO di OSIMO (Distributore)
1525,20595,OSIMO (Stinco)
1526,20596,OSIMO (Guercio)
370,20597,OSIMO (Via M. Polo)
1527,20598,OSIMO (Via M. Polo 31)
1528,20599,OSIMO (Bartolini)
1529,20600,OSIMO (Bartolini)
1530,20601,OSIMO  (via M. Polo 31)
1531,20602,OSIMO (Ex Vigili del Fuoco)
1532,20603,OSIMO (Distributore Agip)
1533,20604,OSIMO (Stinco)
1534,20605,OSIMO (Distributore Q8)
1535,20606,S. BIAGIO di OSIMO (incr. V.Montegalluccio)
1536,20607,S. BIAGIO di OSIMO (Scuole)
372,20608,SAN BIAGIO di OSIMO (Incr. V.S.Biagio)
373,20609,S. BIAGIO di OSIMO (Biv. Gambone)
1537,20610,ASPIO VECCHIO (Tabacchi)
374,20611,ASPIO TERME
1538,20612,CAMERANO (Perini Sport)
1539,20613,CAMERANO (SS.16 AGIP)
1540,20614,OSIMO (Odissea)
1541,20615,OSIMO (Brico Fer)
1542,20616,OSIMO STAZIONE (112)
375,20617,OSIMO STAZIONE (Fiore)
376,20618,OSIMO STAZIONE (F.S.)
1543,20619,OSIMO STAZIONE. (Via Flaminia 112)
1544,20620,V. Flaminia Prima
1545,20621,ABBADIA (Incrocio)
1546,20622,ABBADIA (Sbrozzola)
1547,20623,ABBADIA (Sbrozzola)
1548,20624,ABBADIA (Incrocio)
1549,20625,OSIMO (Biv. Castellano)
1550,20626,OSIMO STAZIONE (112)
1551,20627,OSIMO (Brico Fer)
1552,20628,Camerano (Odissea)
1553,20629,CAMERANO (SS.16  AGIP)
377,20630,ASPIO TERME (Mercatone)
378,20631,ASPIO TERME
1554,20632,S. PATERNIANO (civ. 53)
1555,20633,ABBADIA (civ. 101)
1556,20634,ABBADIA (civ. 96)
379,20635,ABBADIA (Centro).
1557,20636,ABBADIA (civ. 25)
1558,20637,ABBADIA (civ. 9)
1559,20638,ABBADIA (civ. 8)
380,20639,ABBADIA
1560,20640,ABBADIA (civ. 30)
381,20641,ABBADIA (Centro)
1561,20642,ABBADIA (civ. 101)
382,20643,Via Ancona
383,20644,Via Abbadia
1563,20646,Via Ancona
384,20647,OFFAGNA - Montegallo
385,20648,JESI V.le Vittoria Ponte
1567,20653,ABBADIA
387,20654,OSIMO (Ist. San Carlo)
1568,20655,FILOTTRANO (Via V. Veneto 140)
1569,20656,FILOTTRANO (Rotatoria)
1571,20659,OSIMO (Vetreria)
390,20664,OSIMO Via Ungheria Borgo
1575,20665,"CASTELFIDARDO (Via Podgora, dif. 55)"
1580,20673,Via Filottrano
394,20674,Via Filottrano
1581,20675,OSIMO  (San Carlo)
1583,20677,RECANATI (Via Addolorata)
1584,20678,RECANATI (Via Addolorata).
1585,20679,S.BIAGIO di Filottrano (Via Villanova)
1588,20683,OFFAGNA (Via M. Gallo 6)
1589,20684,OFFAGNA (Via M. Gallo Sederoni)
1590,20685,S.BIAGIO di FILOTTRANO (via Villanova)
396,20688,CASTELFIDARDO (Via della Stazione)
1593,20689,OFFAGNA (Venturina)
1594,20690,OFFAGNA (Monte Cerno)
1595,20691,OFFAGNA (Figuretta)
1596,20692,OFFAGNA (Croce)
1597,20693,OFFAGNA (Via La Torre 6)
1598,20694,OFFAGNA (Campo Sportivo)
397,20695,OFFAGNA (Capolinea)
1599,20696,OFFAGNA (S.Bernardino)
1600,20697,OFFAGNA (S.Bernardino Alocco)
1601,20698,OFFAGNA (Monte Gallo Fonderia)
1602,20699,OFFAGNA (Monte Gallo 28)
399,20700,OFFAGNA (Monte Gallo)
1603,20701,OFFAGNA (Monte Gallo 2)
400,20702,OFFAGNA (Bivio Gambone)
1604,20703,OFFAGNA (Monte Gallo)
401,20704,OFFAGNA (Monte Gallo)
1605,20705,OFFAGNA (Monte Gallo 28)
1606,20706,OFFAGNA (Monte Gallo Fonderia)
1607,20707,OFFAGNA (S. Bernardino Alocco)
1608,20708,OFFAGNA (S. Bernardino)
1609,20709,OFFAGNA (Campo Sportivo)
1610,20710,OFFAGNA (Via La Torre 7)
1611,20711,OFFAGNA (La Croce)
1612,20712,OFFAGNA (La Figuretta)
1613,20713,OFFAGNA (Monte Cerno)
1614,20714,OFFAGNA (Venturina)
1615,20715,OSIMO (Conad)
1616,20716,OSIMO (Via Monte Fanese 52)
1617,20717,OSIMO (Biv. Linguetta)
1618,20718,OSIMO (Via Monte Fanese 95)
402,20719,PADIGLIONE
1619,20720,OSIMO (Stabilimento siva)
403,20721,PADIGLIONE (Distributore)
1620,20722,PASSATEMPO (Via Monte Fanese 195)
1621,20723,PASSATEMPO (Centro)
404,20724,PASSATEMPO (Capolinea)
1622,20725,PASSATEMPO (Centro)
1623,20726,PASSATEMPO (199)
1624,20727,OSIMO (Cotto e Biscotto)
1625,20728,OSIMO (Coffins)
1626,20729,OSIMO (Cola)
1627,20730,OSIMO (Fornaci Morando Antonelli)
1628,20731,OSIMO (Fornaci Morando)
1629,20732,MONTORO (Fontanella)
1630,20733,MONTORO (Figuretta).
405,20734,MONTORO (Centro).
1631,20735,MONTORO (Km 5)
1632,20736,CURANOVA (Chiesa)
1633,20737,S.BIAGIO di FILOTTRANO (Enel)
406,20738,S.BIAGIO di FILOTTRANO (Centro)
1634,20739,S.BIAGIO di FILOTTRANO (Enel)
1635,20740,FILOTTRANO (Bartoluccio)
1636,20741,TORNAZZANO (23)
1637,20742,FILOTTRANO (Goggetta 3)
1638,20743,FILOTTRANO (Via V.Veneto 68)
1639,20744,FILOTTRANO (Via V. Veneto)
1640,20745,TORNAZZANO (38)
1641,20746,FILOTTRANO (Bartoluccio)
1642,20747,CURANOVA
407,20749,MONTORO (Centro)
1644,20750,MONTORO (Figuretta)
1645,20751,MONTORO (Fontanella)
1646,20752,OSIMO (Fornaci Morando)
1647,20753,OSIMO (Fornaci Morando Antonelli)
1648,20754,OSIMO (Inc. Cola)
1649,20755,OSIMO (Coffins)
1650,20756,OSIMO (Stab. Siva)
408,20757,PADIGLIONE (Centro Scuole)
1651,20758,OSIMO (Via Monte Fanese 95)
1652,20759,OSIMO  (Biv. Linguetta)
1653,20760,OSIMO (Conad)
1654,20761,CASTELFIDARDO (Albanesi)
1655,20762,CASTELFIDARDO (Gagliardi)
1656,20763,CASTELFIDARDO (Scuole vecchie)
1657,20764,CASTELFIDARDO (Via Valle)
1658,20765,CASTELFIDARDO (Inc. Via Sicilia)
1659,20766,"CASTELFIDARDO (Via Matteotti, 109)"
409,20767,CASTELFIDARDO (Piazzale don Minzoni)
1661,20769,CASTELFIDARDO (Fornaci)
1662,20770,CASTELFIDARDO (Via Rossini 34)
1663,20771,"CROCETTE (Via Murri, 99)"
1664,20772,"CROCETTE (Via Nobel, 14)"
410,20773,CROCETTE (Centro).
1665,20774,CROCETTE (Km. 5)
1666,20775,CAMPANARI (Centro)
1667,20776,Filottrano (Via Cimignano)
1668,20777,Filottrano (Incr. Via Cimignano)
411,20778,ACQUAVIVA (Semaforo).
412,20779,ACQUAVIVA  (Distributore)
413,20780,VILLA MUSONE (58)
414,20781,VILLA MUSONE (Centro)
415,20782,VILLA MUSONE (Via Rosario 50)
416,20783,LORETO (Distributore Agip)
1669,20784,LORETO (Arco)
1670,20785,LORETO (Via Marconi)
1671,20786,LORETO (Via Marconi-parcheggio)
417,20787,LORETO (P.zza Leopardi)
1672,20788,LORETO (Aeronautica)
1673,20789,LORETO (Via Archi 15)
1674,20790,LORETO (Archi)
1675,20791,RECANATI (Via S.Francesco 6)
1676,20792,RECANATI (Distributore Agip)
1677,20793,RECANATI (Larmes)
1678,20794,RECANATI (Fuselli)
418,20795,RECANATI (Istituto Mattei)
1679,20796,RECANATI (Ospedale)
1680,20797,RECANATI (Casa Leopardi)
419,20798,RECANATI (Capolinea)
1681,20799,RECANATI (Casa Leopardi)
1682,20800,RECANATI (Ospedale)
421,20801,RECANATI (Istituto Mattei)
1683,20802,RECANATI (Fuselli)
1684,20803,RECANATI (Larmes)
1685,20804,RECANATI (Distributore Agip)
1686,20805,RECANATI (Via S.Francesco 6)
1687,20806,LORETO (Archi)
1688,20807,LORETO (Via Archi 15)
1689,20808,LORETO (Aeronautica)
422,20809,LORETO (P.zza Leopardi)
423,20810,LORETO (Via Marconi 76)
1690,20811,LORETO (Via Marconi)
1691,20812,LORETO (Arco)
1692,20813,LORETO (Inc. Stazione F.S.)
1693,20814,VILLA MUSONE  (Via Rosario 105)
424,20815,VILLA MUSONE (Centro)
1694,20816,VILLA MUSONE (58)
1695,20817,ACQUAVIVA (Distributore)
425,20818,ACQUAVIVA (Semaforo)
1696,20819,CAMPANARI (Centro)
1697,20820,CROCETTE (Km.5)
426,20821,CROCETTE (Centro)
1698,20822,"CROCETTE (Via Murri, 10)"
1699,20823,"CROCETTE (Via Murri, 24)"
1700,20824,CASTELFIDARDO (Via Rossini 125)
1701,20825,CASTELFIDARDO (Fornaci)
1702,20826,CASTELFIDARDO (Monumento)
1703,20827,CASTELFIDARDO  (Via Sicilia)
1704,20828,CASTELFIDARDO (Valle)
1705,20829,CASTELFIDARDO (Scuole vecchie)
1706,20830,CASTELFIDARDO (Gagliardi)
1707,20831,CASTELFIDARDO (Albanesi)
1708,20832,S.ROCCHETTO (Inc. F.C.F.)
427,20833,S.ROCCHETTO (Centro).
1709,20834,S.ROCCHETTO (Via Ghandi 7)
1710,20835,S.ROCCHETTO (Via Ghandi 33)
1711,20836,S.ROCCHETTO (Via Ghandi 29)
1712,20837,S.ROCCHETTO (Via Ghandi 10)
428,20838,SAN ROCCHETTO
1713,20839,S.ROCCHETTO (Inc. F.C.F.)
1714,20840,CASTELFIDARDO (Via Torres dif. 48)
1715,20841,"CASTELFIDARDO (Via Torres, 48)"
1716,20842,CASTELFIDARDO (Via Torres dif. 68)
429,20843,ACQUAVIVA  (Via Che Guevara)
1718,20845,"CASTELFIDARDO (Via Torres, 68)"
1721,20848,"CASTELFIDARDO (Via IV Novembre, 14)"
1722,20849,CASTELFIDARDO (Via XXV Aprile Ospedale)
430,20850,OFFAGNA (Via Offagna)
431,20851,OSIMO (San Carlo Parcheggio)
1723,20852,CASTELFIDARDO (Via C. Colombo dif. 8)
1724,20853,CASTELFIDARDO (Campo sportivo)
432,20854,"CASTELFIDARDO (Via Recanatese, 30)"
1725,20855,CASTELFIDARDO (Via Recanatese incr. Via Macerata)
1726,20856,CASTELFIDARDO (Zona industriale)
1727,20857,CASTELFIDARDO (Cerretano Vivai)
1728,20858,CASTELFIDARDO (Cerretano Vivai)
1729,20859,CASTELFIDARDO (Zona industriale)
1730,20860,OSIMO STAZIONE (via Flaminia 112)
1731,20861,ABBADIA (Fontanelli)
433,20862,CASTELFIDARDO (Via Recanatese incr. Via Macerata)
434,20863,CASTELFIDARDO (Biv. SS. 16)
436,20865,PORTO RECANATI (Foce Musone)
1732,20866,MONTE MARCIANO (P.zza del Comune)
437,20867,CASTELFIDARDO (Via Recanatese dif. 36)
1733,20868,CASTELFIDARDO (Campo sportivo)
1734,20869,"CASTELFIDARDO (Via C. Colombo, 8)"
438,20870,CASTELFIDARDO (Via XXV Aprile Ospedale)
1735,20871,FILOTTRANO (V.le Europa)
439,20872,"BARACCOLA (Via Albertini, 14)"
440,20873,ANCONA (Ist. Montedago)
441,20874,ANCONA (Ist. Prof. Commercio)
442,20875,ANCONA (Ist. d'Arte)
443,20876,ANCONA (Ist. Gervasoni)
1736,20877,FILOTTRANO (Ospedale)
444,20878,ANCONA (Ist. Prof. Commercio)
1738,20880,DEPOSITO DI CASTELFIDARDO
445,20881,DEPOSITO FILOTTRANO
446,20883,MARINA (Stab. Preca Brummel)
1740,20884,CASTELFIDARDO (Badorlina)
447,20885,SAN SABINO
1741,20886,OSIMO STAZIONE (Via S. Mameli)
1742,20887,OSIMO STAZIONE (Via Mameli)
448,20888,AEROPORTO
1743,20889,FALCONARA ZONA IND (Bedetti)
1744,20890,FALCONARA ZONA IND (Bedetti)
1745,20891,CHIARAVALLE (Strada Galoppo)
1746,20892,CASSIANO (Inc. Strada Galoppo)
1747,20893,PORTO RECANATI (Scossicci)
1748,20894,OSIMO (Via Quercetti)
1749,20895,CAMERANO (Sbrozzola)
1750,20896,CAMERANO (Sbrozzola)
1751,20897,OFFAGNA (Monte Gallo 5)
449,20898,OSPEDALE TORRETTE (Interno)
450,20899,SAN SABINO
452,20900,MOLINO AGUGLIANO
453,20901,SP Garofoli
1752,20902,SP Garofoli
1759,20911,Via Montessori
456,20912,ANCONA (INPS)
1760,20913,FILOTTRANO (Inc. Frascatale)
1761,20914,FILOTTRANO (Frascatale)
457,20915,Via Caduti del Lavoro (INPS)
1762,20916,"CASTELFIDARDO (Via IV Novembre, 36)"
1763,20917,"CASTELFIDARDO (Via 4 Novembre, 7)"
1764,20918,CROCETTE (Via Murri dif. 3)
1765,20919,"CASTELFIDARDO (Via XXV Aprile, 54)"
458,20920,"CROCETTE (Via Murri, 13)"
1766,20921,"CROCETTE (Via Murri, 2)"
459,20922,FALCONARA (Cityper)
460,20923,FALCONARA (Piscina)
4527,20924,CASTELFIDARDO (Via Torres dif. 26)
1767,20925,"CASTELFIDARDO (Via Torres, 26)"
1769,20927,"CASTELFIDARDO (Via Recanatese, 14)"
461,20928,OSIMO (Capolinea)
1770,20929,FALCONARA (Cityper)
1771,20930,"CASTELFIDARDO (Via Recanatese, 44)"
462,20931,FALCONARA (Piscina).
463,20932,OSIMO  (Marta Russo)
1772,20933,Via A. Giolitti (Incr. V. Morandi)
464,20934,Via Giolitti 18
465,20935,LORETO (Via Marconi)
1773,20936,MORRO d'ALBA (Strada della Corea)
1774,20937,MORRO d'ALBA (Strada della Corea)
1775,20938,POLVERIGI (Via Senigalliese 2)
1776,20939,POLVERIGI (Via Senigalliese 1)
4272,20940,LORETO (Stazione F.S.)
1777,20941,MORRO D'ALBA (Consorzio)
1778,20942,MORRO D'ALBA Consorzio)
1779,20943,FILOTTRANO (Via V. Veneto 70)
1780,20944,ANCONA (Taglio Tennis)
1781,20945,ANCONA (Taglio Tennis)
